x,y,kappa
329936.2417926470,4157672.9634526498,-0.6271184164371931
329936.2523596230,4157672.9733614302,0.6141842811145188
329936.2628241370,4157672.9833504600,0.06670246264853852
329936.2732894080,4157672.9933595401,1.156232293883483
329936.2836327710,4157673.0035898499,0.931985169383996
329936.2938605360,4157673.0139842401,1.146197374480518
329936.3038791290,4157673.0245117801,0.82005434638821
329936.3136926550,4157673.0350720501,-0.2020615354269601
329936.3234534790,4157673.0455147000,0.07116529104051858
329936.3331898150,4157673.0559524000,0.003290138570048107
329936.3429222220,4157673.0663868701,-0.7538931274245763
329936.3528200530,4157673.0767718302,-1.493731077101415
329936.3629617510,4157673.0869655400,-0.8943876534618006
329936.3733247220,4157673.0971159898,-0.1116412150940097
329936.3838224650,4157673.1073650001,-0.1215468191290076
329936.3944245120,4157673.1176788299,0.6934106956229958
329936.4048438360,4157673.1280242298,0.8245430286820777
329936.4150330580,4157673.1383878500,1.066454365240407
329936.4250448170,4157673.1488915100,0.2562354655268763
329936.4350027550,4157673.1594167300,0.07187863560727387
329936.4450092520,4157673.1700154301,-0.1937131288076396
329936.4550359580,4157673.1805756702,-0.7914140556217701
329936.4650904640,4157673.1909247902,-1.176024820172771
329936.4752132480,4157673.2009982201,-0.7388482115896313
329936.4853946260,4157673.2109188400,-0.3095855685738616
329936.4956036160,4157673.2207792201,-0.2994814506642673
329936.5058867500,4157673.2306269398,0.1508420225566461
329936.5162142260,4157673.2405598699,1.048600844205685
329936.5264640500,4157673.2507200600,0.9314380652157194
329936.5366424520,4157673.2610853198,-0.5340838152376384
329936.5470768570,4157673.2715462702,-0.4551903168635435
329936.5576996910,4157673.2820530399,-0.4961760406917712
329936.5683844830,4157673.2924656402,-0.02989514805184381
329936.5790404170,4157673.3028408699,-0.09979474457530109
329936.5896437410,4157673.3131343601,0.4593871185571949
329936.6002155300,4157673.3235378298,-0.1196340610539956
329936.6109236130,4157673.3340378799,-0.5570103132864226
329936.6217931750,4157673.3445190098,0.3321300315429547
329936.6327264900,4157673.3551685200,0.1249358322101507
329936.6437542850,4157673.3659513299,-0.835787073827315
329936.6550568810,4157673.3767196801,0.02011154383795001
329936.6664793100,4157673.3876090799,0.5281596149809399
329936.6779146670,4157673.3986950601,0.8330764464500678
329936.6892025140,4157673.4099323801,0.6062118521163022
329936.7003183450,4157673.4212136199,0.2771039075938762
329936.7113081380,4157673.4324649498,0.2607811781390194
329936.7222428240,4157673.4437520700,0.05505014947525484
329936.7331536960,4157673.4550341102,-0.6928885365058138
329936.7442475340,4157673.4662577999,-0.2809610831454438
329936.7554321860,4157673.4774732799,-0.8427817626546529
329936.7669077030,4157673.4886753801,-0.4934332348889827
329936.7786512720,4157673.4999576700,-0.1363092101850941
329936.7906472870,4157673.5114309001,0.149097085718164
329936.8027094510,4157673.5230249199,0.4640572753307704
329936.8147553390,4157673.5347851501,0.3589520014333917
329936.8268003150,4157673.5466879201,-0.1199044518558408
329936.8389725840,4157673.5586675201,0.09706717305989745
329936.8511689040,4157673.5707107298,-0.4777222447464428
329936.8635554440,4157673.5827423199,0.1990022474428368
329936.8759573770,4157673.5948721599,-0.4206684466834782
329936.8885346900,4157673.6069946000,0.01837860449074832
329936.9011451380,4157673.6191568002,-0.2210682250876453
329936.9138508420,4157673.6313160602,0.5608526790508083
329936.9265079610,4157673.6436709901,-0.1034232770223329
329936.9392662410,4157673.6560790301,-0.5498582418374023
329936.9521021120,4157673.6683208100,0.4873159800850143
329936.9649204240,4157673.6807599398,-0.2559580217041896
329936.9778198910,4157673.6931637102,-0.1113762115139047
329936.9908263550,4157673.7056204099,0.3467816280544095
