x,y,kappa
250334.6246503446,3688329.9489395716,0.005149674467447063
250334.3414892235,3688329.6664022664,0.27442182840288554
250334.06845721483,3688329.374102651,0.04944691602272812
250333.79675428904,3688329.080282113,0.6462751686531918
250333.52071133698,3688328.7916345354,0.19490828093229948
250333.25044470167,3688328.4969021734,0.25647428927971033
250332.9857815859,3688328.1970352903,0.43399017039200105
250332.71177770224,3688327.9056495754,0.0008953236937309016
250332.4388301025,3688327.6132720937,0.10088414957769998
250332.16503525406,3688327.321666862,0.2975788662788907
250331.88403186033,3688327.0372156873,0.27182568892233877
250331.6093887503,3688326.74647225,0.0469594427506542
250331.33475675897,3688326.4556373963,0.845362168288677
250331.04455081385,3688326.180526332,0.15892146096629828
250330.75306241447,3688325.9066027272,0.34499205918608483
250330.47760218353,3688325.6168926763,0.020286820965446362
250330.19485667054,3688325.334093969,0.3257353625881681
250329.9166265891,3688325.046734958,0.18270989712475016
250329.6329433497,3688324.7647380824,0.2807221129354545
250329.34848537293,3688324.4836354973,0.23995800637823614
250329.06567205506,3688324.2007898977,0.19758682309501388
250328.7851528579,3688323.9157078518,0.1235174576208379
250328.49836924963,3688323.636950053,0.1783057085722383
250328.21908380074,3688323.350668879,0.9667564165241379
250327.9182841413,3688323.087244334,0.7010714801011383
250327.65478888399,3688322.7862031697,0.13110756469195275
250327.37711950505,3688322.4984790403,0.2323284153519968
250327.10657097778,3688322.2040296807,0.0918540769972403
250326.83233704802,3688321.912947224,0.41362625682369875
250326.56826547533,3688321.612485372,0.020612847454965024
250326.30323109915,3688321.312894203,0.04491916356262342
250326.03836846142,3688321.0131634306,0.04134488682770003
250325.76761223926,3688320.7187684965,0.0021376400976276105
250325.4889070721,3688320.4318512892,0.04177823721743542
250325.21664851252,3688320.138952452,0.02639102982780158
250324.94921933336,3688319.841524397,0.009039380949761403
250324.67840757628,3688319.547225834,0.13931536618847284
250324.41098966467,3688319.249769201,0.04021276484966478
250324.14359365037,3688318.952246926,0.5484533624107093
250323.87000186188,3688318.6609410793,0.48414518630829634
250323.61466003596,3688318.353532671,0.44073592382215443
250323.34972626856,3688318.0538577433,0.06954642427737759
250323.08190984654,3688317.7567722816,0.252991061295728
250322.81724204455,3688317.457225718,0.01929063068977111
250322.56040458535,3688317.1506433017,0.16422066996944346
