x,y,kappa
329934.6077563800,4157674.1552747400,2.475971576275414
329934.6122526210,4157674.1595185101,5.484473884974743
329934.6177321030,4157674.1651034802,2.185750806184373
329934.6251944640,4157674.1730272602,0.6262640406693281
329934.6356958650,4157674.1843638802,-0.2148828692502261
329934.6492798710,4157674.1989169801,-0.4977426638540256
329934.6655977690,4157674.2160235099,-0.7384863671008502
329934.6835870480,4157674.2342086900,-0.7862504368514417
329934.7010914670,4157674.2512216498,-1.058135987507508
329934.7165145410,4157674.2655070899,-1.21074892857887
329934.7281618880,4157674.2758256099,-2.403270034706904
329934.7352676360,4157674.2817521300,-7.081482058885976
329934.7382813900,4157674.2840384301,-450.4280821581999
329934.7382917440,4157674.2838564301,-1336.067099362523
329934.7374264930,4157674.2831661901,-1806.549341212195
329934.7375826930,4157674.2839775300,-153.7532537852902
329934.7409129160,4157674.2881333302,-4.823076551198042
329934.7486540680,4157674.2970163100,-1.440545448886866
329934.7608624580,4157674.3104305100,-1.022778521517717
329934.7768446540,4157674.3272621199,-0.6750935548638071
329934.7950014410,4157674.3457596600,-0.5813232267061094
329934.8132467540,4157674.3637983198,-0.3608525648580325
329934.8296531300,4157674.3797372198,-0.5331839209153874
329934.8431710220,4157674.3925821600,0.08625403709015378
329934.8532012500,4157674.4021398500,-0.9122752585962788
329934.8598099500,4157674.4083068199,2.415061934616294
329934.8638750090,4157674.4122373899,5.628617259840845
329934.8670139200,4157674.4154508701,6.717836003003448
329934.8708438540,4157674.4196497300,1.104898138603155
329934.8762564420,4157674.4256752101,-1.616381241938729
329934.8841119730,4157674.4341457002,-0.3123021933138549
329934.8946769250,4157674.4454417499,-0.1516465438562068
329934.9070859740,4157674.4586419701,-0.5044643528020233
329934.9205844820,4157674.4727307400,-0.8394526885957958
329934.9344073030,4157674.4866912900,-0.5619364544002237
329934.9478240500,4157674.4999516299,-0.2099452981040049
329934.9597608980,4157674.5116615002,-0.3043266170285502
329934.9700933540,4157674.5217018900,0.6798402822771744
329934.9793167740,4157674.5308330599,1.064516561582064
329934.9879936170,4157674.5396581399,1.414191770835284
329934.9966755450,4157674.5488062301,0.1722678744751718
329935.0062242200,4157674.5589137399,-0.1232689479086
329935.0175667020,4157674.5708750798,-0.2522384011284312
329935.0304053260,4157674.5842948598,-0.5176115595707196
329935.0440304580,4157674.5982586001,-0.6528440000398557
329935.0584015940,4157674.6126089101,-0.4016792781713012
329935.0730149850,4157674.6269639502,-0.2141835593593051
329935.0871768240,4157674.6407559700,-0.2503746240538965
329935.1003128460,4157674.6534277000,0.03148087027515045
329935.1125922330,4157674.6652862602,0.7710410643881341
329935.1239033870,4157674.6764912899,0.8863520696637128
329935.1342197890,4157674.6869922802,-0.5140808143204051
329935.1446278850,4157674.6974273599,-0.4562980618271115
329935.1555449480,4157674.7082234598,-0.4558667350006355
329935.1668509460,4157674.7192465402,-0.01688117744220694
329935.1786969090,4157674.7307897699,-0.07261119995924643
329935.1911292120,4157674.7428745800,0.3142380819658305
329935.2038262630,4157674.7553538200,-0.08817095554155274
329935.2159560270,4157674.7672389899,-0.4794993508534902
329935.2272528230,4157674.7781358301,0.3230066417962252
329935.2377135930,4157674.7883255300,0.1618919066681783
329935.2468771090,4157674.7972913198,-1.476754718638808
329935.2552407090,4157674.8051855201,-0.1439412344054673
329935.2632185820,4157674.8126913002,0.963241124313214
329935.2708633670,4157674.8200347899,1.741608669215574
329935.2784716210,4157674.8276200602,1.076832607299446
329935.2866235210,4157674.8359457301,0.241970950123284
329935.2960903660,4157674.8456735900,0.1575207394832459
329935.3069941550,4157674.8569297702,-0.03370350164442822
329935.3189235440,4157674.8692310802,-0.5892874422365219
329935.3322462090,4157674.8826801400,-0.2160703895417214
329935.3466116180,4157674.8970593498,-0.5307039084994997
329935.3614825760,4157674.9116230998,-0.3250691036251577
329935.3765300180,4157674.9261610201,-0.1344552807022492
329935.3910892550,4157674.9401496700,0.07066964193760594
329935.4050357380,4157674.9535871199,0.3478374947094708
329935.4182654630,4157674.9665030101,0.3172381158321183
329935.4309048540,4157674.9789853301,-0.1043420744908764
329935.4433629550,4157674.9912434500,0.09902803447959714
329935.4556563670,4157675.0033812299,-0.4596549038807909
329935.4685891640,4157675.0159447002,0.1766872143470693
329935.4818089260,4157675.0288701002,-0.3659061702502731
329935.4954433360,4157675.0420194999,0.01433405981315772
329935.5093302300,4157675.0554197500,-0.1888674372955328
329935.5232222180,4157675.0687276302,0.4816572462503931
329935.5366053760,4157675.0817846199,-0.08788699982526235
329935.5494867620,4157675.0943116201,-0.5419761048119293
329935.5623932420,4157675.1066216398,0.4891504562598929
329935.5750270000,4157675.1188824200,-0.276470361476235
329935.5872122250,4157675.1305955602,-0.1385409102274071
329935.5991615270,4157675.1420287802,0.4095590685256983
329935.6109123410,4157675.1534247501,0.4453526751160338
329935.6223259750,4157675.1646545501,-0.4522785311647352
329935.6334510650,4157675.1754455199,-0.2801021375492746
329935.6447416170,4157675.1863017501,0.671248171486627
329935.6559358000,4157675.1972943400,-0.3817611682444838
329935.6670420770,4157675.2080715802,1.127069497790721
329935.6780297530,4157675.2191135599,-0.4478312937966163
329935.6893239280,4157675.2303046798,-0.03085599696541014
329935.7012757540,4157675.2421355001,-0.1647127972378208
329935.7139336740,4157675.2545941002,0.07006109214650737
