INDEX,L1_UTM_X,L1_UTM_Y,L1_KAPPA,R1_UTM_X,R1_UTM_Y,R1_KAPPA
782,250281.6236241774,3688241.4203587235,0.07300493833891805,250282.62770820496,3688240.2327534882,0.41947191834221653
783,250281.87001141976,3688241.7366385977,0.04789022207803715,250282.89949179126,3688240.5274995863,0.3284409715494674
784,250282.11263483632,3688242.055828061,0.1693042910823506,250283.16947168094,3688240.8240322084,0.04510707389200271
785,250282.36248489845,3688242.369389075,0.006561962511999515,250283.44828400397,3688241.1121669495,0.18048080369643102
786,250282.61308799463,3688242.682339412,0.1771363278102158,250283.7273475469,3688241.400153022,0.21311141234819395
787,250282.8567819926,3688243.0007138154,0.02975281369637178,250283.994704309,3688241.699034951,0.025898472005754573
788,250283.10189759228,3688243.317984784,0.000449730485936311,250284.26135727737,3688241.998553479,0.017147827622993654
789,250283.34954008088,3688243.6332924454,0.043069330244416094,250284.52739415644,3688242.2986117606,0.12848642866506382
790,250283.60135939345,3688243.9452774343,0.0026042026006234628,250284.78112671577,3688242.609132485,0.10839912719689924
791,250283.85256301163,3688244.2577544563,0.06585854895103585,250285.04125713347,3688242.914299391,0.03159978904111428
792,250284.0971146447,3688244.5754649765,0.003986371611873598,250285.30383178766,3688243.2173920963,0.1524694028639546
793,250284.34041639295,3688244.894136383,0.019499839109339983,250285.55844550938,3688243.527214118,0.06546970064034642
794,250284.5818068315,3688245.21426184,0.0815586173707402,250285.8181298442,3688243.832785259,0.09485511590820365
795,250284.82793426877,3688245.530751565,0.058013527448598994,250286.08372904581,3688244.1332428763,0.05670355977822701
796,250285.06956522,3688245.850677048,0.045066815913984086,250286.34216279842,3688244.439857051,0.030575459245265647
797,250285.3131954414,3688246.1690895422,0.01400526338319053,250286.5956864126,3688244.750569175,0.0396910690593744
798,250285.55912955897,3688246.485732116,0.1038972312143445,250286.8454067742,3688245.064318092,0.21684259809522824
799,250285.80552303122,3688246.8019775786,0.0774155366830862,250287.10010404192,3688245.3740433124,0.11286300863070002
800,250286.04781556173,3688247.1214109263,0.1414681331863081,250287.34931693628,3688245.688196249,0.06296237154964467
801,250286.29725612115,3688247.4352782294,0.009672615115561575,250287.60591798252,3688245.9963773065,0.0032714705578374926
802,250286.5481780409,3688247.747953414,0.05387466340885434,250287.85690005156,3688246.3090794515,0.22290185894535808
803,250286.80484252778,3688248.056002626,0.4190453476270966,250288.1142722407,3688246.616622511,0.04191210459662973
804,250287.07367709928,3688248.3532894757,0.07612332111081647,250288.37460574138,3688246.921644574,0.03344624235173292
805,250287.33540789838,3688248.657008764,0.13734008002889223,250288.65153543904,3688247.211427989,0.3212093737276753
806,250287.60002468017,3688248.958133287,0.13779350639173948,250288.92199156203,3688247.5075364015,0.01183309781963431
807,250287.8702482266,3688249.25420019,0.20719179607021576,250289.1972210985,3688247.7991254353,0.06915088388245218
808,250288.12328267764,3688249.565194041,0.04226040250386835,250289.47212507817,3688248.090931221,0.13785976292915722
809,250288.38310219254,3688249.870474342,0.3339045519454243,250289.73114051577,3688248.397093805,0.12500790745403165
810,250288.6510044821,3688250.168588472,0.13691533302781284,250290.00283183233,3688248.6919514053,0.17261754667433807
811,250288.9223249874,3688250.463618978,0.06589848801478736,250290.27106198578,3688248.9900092324,0.27518688860671037
812,250289.2018830048,3688250.7510653394,0.6261850286151314,250290.55301194722,3688249.275223083,0.10862012180201445
813,250289.46646692284,3688251.052134455,0.6007010324066563,250290.82308780515,3688249.571547378,0.08577775329151119
814,250289.72024965714,3688251.3624304677,0.11021978805658654,250291.0865494984,3688249.8737977343,0.15239005668049221
815,250289.97016952094,3688251.67595653,0.5086791068710564,250291.34037729673,3688250.184244089,0.13061759126719832
816,250290.235219256,3688251.9767015083,0.18629008554624035,250291.59462751469,3688250.494282703,0.15968881837099433
817,250290.49358928943,3688252.2832153444,0.18268738488992167,250291.85564937704,3688250.7986721825,0.065476569384424
818,250290.75387880785,3688252.5881647044,0.3663344186682751,250292.1153764246,3688251.1042187186,0.03670032069216272
819,250291.0204163618,3688252.8874961003,0.5530577068563628,250292.38181332583,3688251.403875091,0.09842131971415483
820,250291.29380498867,3688253.180706748,0.1954223285328155,250292.65001376544,3688251.701991896,0.04277723547921341
821,250291.56802908945,3688253.4731739503,0.040497946712777025,250292.9245746942,3688251.994272984,0.045968790909297286
822,250291.8351080132,3688253.7721909005,0.4765464556806897,250293.19475432765,3688252.290597174,0.0021685428492055144
823,250292.11708924168,3688254.0571684926,0.07282190891463688,250293.4701050053,3688252.5819962244,0.039858180236986236
824,250292.40247047594,3688254.338780379,0.18794139644700739,250293.75521972793,3688252.863995471,0.027050785401845
825,250292.6808162837,3688254.627351558,0.31878101953182747,250294.03556281034,3688253.150701258,0.030818291251608756
826,250292.95272539585,3688254.921959627,0.46462985239453625,250294.30865879118,3688253.4443402514,0.008078509701660677
827,250293.20670628076,3688255.232119506,0.18399340013757423,250294.5756555334,3688253.7434923663,0.1828920229000428
828,250293.46172801685,3688255.541480493,0.047641176693279455,250294.82816400836,3688254.05502309,0.06909922241089173
829,250293.71495754705,3688255.852312499,0.07393711286868151,250295.0823526333,3688254.3651861288,0.021835423377834867
830,250293.969681077,3688256.1619242425,0.03339044321308539,250295.3362533328,3688254.6755879424,0.017836791408079325
831,250294.21845788695,3688256.4762230776,0.048981299875376035,250295.59175561063,3688254.9846685417,0.06335101051722339
832,250294.45930537628,3688256.79673113,0.20850048980407027,250295.83746927558,3688255.301497275,0.06378457432748626
833,250294.70482742516,3688257.113593684,0.15522281212200553,250296.07904352943,3688255.6215080917,0.1619938277003073
834,250294.94309113076,3688257.435956811,0.04285522478051709,250296.32483775308,3688255.937860497,0.20790857207216093
835,250295.1931606194,3688257.7493269113,0.16083880058894823,250296.56269173406,3688256.2603640766,0.05115964709337739
836,250295.45433512417,3688258.05352348,0.2574963296985517,250296.81646885208,3688256.5707825627,0.07457856126731689
837,250295.7214957539,3688258.3524729856,0.6336430950499249,250297.08072693172,3688256.8724208525,0.1032093324152199
838,250295.9934575223,3688258.646701415,0.3713176129760614,250297.35501059916,3688257.1649524635,0.26935096524942076
839,250296.26083581414,3688258.9446321786,0.9772421534106289,250297.61586011417,3688257.469453999,0.14832516234421508
840,250296.5258867978,3688259.245357998,0.03337920713062946,250297.88761393697,3688257.764345905,0.041694829738272786
841,250296.8013639089,3688259.536659435,0.02733017068553602,250298.1630071046,3688258.055848855,0.014374777643630458
842,250297.07893577605,3688259.8259691936,0.024221646832297678,250298.43979428636,3688258.3460284797,0.002280979906691674
843,250297.35679999995,3688260.1149999993,0.016442541079094174,250298.71679999988,3688258.635999998,0.004480895457891236
